ID,Timestamp,Message Length,Punctuation Count,Has Attachments
568314743182589962,2019-04-18 05:59:53.552000+00:00,8,0,No
568314720692600842,2019-04-18 05:59:48.190000+00:00,23,0,No
568314456975605760,2019-04-18 05:58:45.315000+00:00,6,0,No
567102501925683200,2019-04-14 21:42:52.714000+00:00,9,0,No
567100535719854090,2019-04-14 21:35:03.934000+00:00,12,0,No
567100347882143774,2019-04-14 21:34:19.150000+00:00,4,0,No
564509938957942784,2019-04-07 18:00:57.535000+00:00,30,0,No
564509905667620866,2019-04-07 18:00:49.598000+00:00,4,0,No
564509899976081459,2019-04-07 18:00:48.241000+00:00,3,0,No
564507601719787521,2019-04-07 17:51:40.294000+00:00,7,1,No
564502059055841281,2019-04-07 17:29:38.820000+00:00,15,0,No
554869949949280257,2019-03-12 03:35:05.053000+00:00,6,0,No
552376992100515840,2019-03-05 06:28:57.585000+00:00,4,0,No
551652077395247116,2019-03-03 06:28:24.451000+00:00,17,0,No
551648477231185923,2019-03-03 06:14:06.105000+00:00,9,0,No
551282412328452099,2019-03-02 05:59:29.431000+00:00,5,0,No
551268961782595586,2019-03-02 05:06:02.571000+00:00,6,0,No
551268952341479425,2019-03-02 05:06:00.320000+00:00,5,0,No
551239141933842490,2019-03-02 03:07:32.965000+00:00,17,0,No
549748567800152068,2019-02-26 00:24:32.398000+00:00,15,0,No
549748566671884298,2019-02-26 00:24:32.129000+00:00,16,0,No
547678233307512842,2019-02-20 07:17:46.190000+00:00,3,0,No
547678226668060674,2019-02-20 07:17:44.607000+00:00,4,0,No
547626384533618688,2019-02-20 03:51:44.479000+00:00,1,0,No
547626362832289823,2019-02-20 03:51:39.305000+00:00,35,0,No
547626328657231872,2019-02-20 03:51:31.157000+00:00,3,0,No
547283517927718916,2019-02-19 05:09:18.710000+00:00,5,0,No
547283500303122444,2019-02-19 05:09:14.508000+00:00,11,0,No
547283415238443009,2019-02-19 05:08:54.227000+00:00,13,0,No
547283399753203713,2019-02-19 05:08:50.535000+00:00,3,0,Yes
547283208300134411,2019-02-19 05:08:04.889000+00:00,15,0,No
547283165283352578,2019-02-19 05:07:54.633000+00:00,3,0,No
547283154575163425,2019-02-19 05:07:52.080000+00:00,5,0,No
547283107263414273,2019-02-19 05:07:40.800000+00:00,4,0,No
547283100032303104,2019-02-19 05:07:39.076000+00:00,3,0,No
547283060253523978,2019-02-19 05:07:29.592000+00:00,10,0,No
547282991592767509,2019-02-19 05:07:13.222000+00:00,5,0,No
547282942448238593,2019-02-19 05:07:01.505000+00:00,8,0,No
546845255526383626,2019-02-18 00:07:48.811000+00:00,6,0,No
546838124005949442,2019-02-17 23:39:28.524000+00:00,20,0,No
546187524394057729,2019-02-16 04:34:13.489000+00:00,34,0,No
546187417468534795,2019-02-16 04:33:47.996000+00:00,14,0,No
545807769345720331,2019-02-15 03:25:12.830000+00:00,14,0,No
545504168505507851,2019-02-14 07:18:48.749000+00:00,3,0,Yes
545504053354954752,2019-02-14 07:18:21.295000+00:00,3,0,No
545483987158695946,2019-02-14 05:58:37.141000+00:00,21,0,No
544722415654273043,2019-02-12 03:32:24.345000+00:00,21,0,No
543692327810498581,2019-02-09 07:19:12.265000+00:00,8,0,No
542599542399565825,2019-02-06 06:56:51.920000+00:00,15,0,No
542599521998471187,2019-02-06 06:56:47.056000+00:00,4,0,No
541908411676360704,2019-02-04 09:10:33.515000+00:00,10,0,No
541777420118917130,2019-02-04 00:30:02.694000+00:00,7,0,No
541724600149475348,2019-02-03 21:00:09.432000+00:00,9,0,No
541558409636610059,2019-02-03 09:59:46.526000+00:00,21,0,No
541558377851912193,2019-02-03 09:59:38.948000+00:00,4,0,No
541483665025269774,2019-02-03 05:02:46.022000+00:00,11,0,No
541483625833693186,2019-02-03 05:02:36.678000+00:00,5,0,No
541476742490226698,2019-02-03 04:35:15.561000+00:00,18,1,No
541366284743344148,2019-02-02 21:16:20.382000+00:00,24,0,No
541366256419209218,2019-02-02 21:16:13.629000+00:00,4,0,No
541168041879142421,2019-02-02 08:08:35.600000+00:00,49,4,No
541127427456368664,2019-02-02 05:27:12.367000+00:00,4,0,No
540428354768076801,2019-01-31 07:09:20.450000+00:00,13,0,No
540428314255556609,2019-01-31 07:09:10.791000+00:00,9,0,No
539326806348660767,2019-01-28 06:12:10.841000+00:00,4,0,No
538565971292454952,2019-01-26 03:48:53.628000+00:00,8,0,No
536824001490714625,2019-01-21 08:26:55.663000+00:00,3,0,Yes
536823100432580633,2019-01-21 08:23:20.834000+00:00,21,0,No
536700513966751770,2019-01-21 00:16:13.943000+00:00,19,0,No
536700484812275712,2019-01-21 00:16:06.992000+00:00,4,0,No
536696506913259522,2019-01-21 00:00:18.587000+00:00,4,0,No
536696503033528320,2019-01-21 00:00:17.662000+00:00,5,0,No
533843226474446858,2019-01-13 03:02:23.519000+00:00,3,0,No
533168215321346098,2019-01-11 06:20:08.319000+00:00,3,0,Yes
533168146803195904,2019-01-11 06:19:51.983000+00:00,3,0,No
532756968176091136,2019-01-10 03:05:59.359000+00:00,8,0,No
532673718875324446,2019-01-09 21:35:11.179000+00:00,4,0,No
532036913436295229,2019-01-08 03:24:44.931000+00:00,8,0,No
531764545858043905,2019-01-07 09:22:27.440000+00:00,6,0,No
531679342086979594,2019-01-07 03:43:53.278000+00:00,4,0,No
531559133673947176,2019-01-06 19:46:13.359000+00:00,41,0,No
531559040019464198,2019-01-06 19:45:51.030000+00:00,63,1,No
530959037660004354,2019-01-05 04:01:39.320000+00:00,19,0,No
530959003036155925,2019-01-05 04:01:31.065000+00:00,15,0,No
530589012201701396,2019-01-04 03:31:18.376000+00:00,20,0,No
530588984221368321,2019-01-04 03:31:11.705000+00:00,5,0,No
530196956643852298,2019-01-03 01:33:25.047000+00:00,7,0,No
530195795081822258,2019-01-03 01:28:48.109000+00:00,7,0,No
530110926725316608,2019-01-02 19:51:33.916000+00:00,3,0,No
529935427876945940,2019-01-02 08:14:11.730000+00:00,41,0,No
529919746292973590,2019-01-02 07:11:52.949000+00:00,27,0,No
529919704022646814,2019-01-02 07:11:42.871000+00:00,32,1,No
529912983262855179,2019-01-02 06:45:00.517000+00:00,29,1,No
529195821862748170,2018-12-31 07:15:15.915000+00:00,5,0,No
529195706070859776,2018-12-31 07:14:48.308000+00:00,4,0,No
528993271259594762,2018-12-30 17:50:24.088000+00:00,3,0,No
528850209539883015,2018-12-30 08:21:55.516000+00:00,4,0,No
528850197036531714,2018-12-30 08:21:52.535000+00:00,4,0,No
528796194466693121,2018-12-30 04:47:17.319000+00:00,71,1,No
528461805027065888,2018-12-29 06:38:32.664000+00:00,26,1,No
528461789474848799,2018-12-29 06:38:28.956000+00:00,3,0,No
528440679077117963,2018-12-29 05:14:35.845000+00:00,14,0,No
527395972100390919,2018-12-26 08:03:18.292000+00:00,6,0,No
527395961945718785,2018-12-26 08:03:15.871000+00:00,19,0,No
527395410646401034,2018-12-26 08:01:04.431000+00:00,4,0,No
527395288470781952,2018-12-26 08:00:35.302000+00:00,17,0,No
527394949772214292,2018-12-26 07:59:14.550000+00:00,13,0,No
527394870113861633,2018-12-26 07:58:55.558000+00:00,3,0,Yes
527394664568061953,2018-12-26 07:58:06.552000+00:00,3,0,Yes
527394613669920780,2018-12-26 07:57:54.417000+00:00,3,0,Yes
527394577418551305,2018-12-26 07:57:45.774000+00:00,3,0,Yes
527394379237949451,2018-12-26 07:56:58.524000+00:00,18,0,No
527394244084891669,2018-12-26 07:56:26.301000+00:00,7,0,No
527394205459415040,2018-12-26 07:56:17.092000+00:00,24,0,No
527394016631849002,2018-12-26 07:55:32.072000+00:00,16,0,No
527393980237873153,2018-12-26 07:55:23.395000+00:00,25,0,No
527393885522231339,2018-12-26 07:55:00.813000+00:00,19,0,No
527393858707783712,2018-12-26 07:54:54.420000+00:00,19,0,No
527393833592553473,2018-12-26 07:54:48.432000+00:00,6,0,No
527393823584813076,2018-12-26 07:54:46.046000+00:00,4,0,No
527393818627276801,2018-12-26 07:54:44.864000+00:00,4,0,No
527393610472226826,2018-12-26 07:53:55.236000+00:00,31,0,No
527391403781783592,2018-12-26 07:45:09.120000+00:00,22,1,No
527391375495528478,2018-12-26 07:45:02.376000+00:00,13,0,No
527391363017211914,2018-12-26 07:44:59.401000+00:00,13,1,No
527389078073638952,2018-12-26 07:35:54.628000+00:00,16,0,No
527388997413240852,2018-12-26 07:35:35.397000+00:00,7,0,No
527388990337318912,2018-12-26 07:35:33.710000+00:00,4,0,No
527388986797326367,2018-12-26 07:35:32.866000+00:00,4,0,No
527378019833348106,2018-12-26 06:51:58.138000+00:00,32,0,No
527377241504612352,2018-12-26 06:48:52.570000+00:00,4,0,No
527377226031824896,2018-12-26 06:48:48.881000+00:00,13,0,No
527065333249343508,2018-12-25 10:09:27.847000+00:00,19,0,No
527009493033287691,2018-12-25 06:27:34.502000+00:00,11,0,No
527009442517221376,2018-12-25 06:27:22.458000+00:00,3,0,No
527009388075024385,2018-12-25 06:27:09.478000+00:00,9,0,No
527009370572324905,2018-12-25 06:27:05.305000+00:00,14,0,No
527009335906402325,2018-12-25 06:26:57.040000+00:00,7,0,No
527009258441670667,2018-12-25 06:26:38.571000+00:00,25,0,No
526615003235876864,2018-12-24 04:20:00.805000+00:00,19,0,No
526614815301435403,2018-12-24 04:19:15.998000+00:00,1,0,No
526614813384900658,2018-12-24 04:19:15.541000+00:00,1,0,No
526614751942279168,2018-12-24 04:19:00.892000+00:00,15,0,No
526612994654863381,2018-12-24 04:12:01.922000+00:00,5,0,No
526612987847507989,2018-12-24 04:12:00.299000+00:00,4,0,No
526612982675800074,2018-12-24 04:11:59.066000+00:00,3,0,No
526329937297276929,2018-12-23 09:27:15.789000+00:00,5,0,No
525809503451742208,2018-12-21 22:59:14.691000+00:00,29,0,No
525224859559788548,2018-12-20 08:16:04.725000+00:00,7,0,No
525224836654432280,2018-12-20 08:15:59.264000+00:00,15,0,No
525224318100045844,2018-12-20 08:13:55.631000+00:00,3,0,Yes
525224234268753920,2018-12-20 08:13:35.644000+00:00,22,0,No
525224026000457729,2018-12-20 08:12:45.989000+00:00,27,1,No
525224012679348224,2018-12-20 08:12:42.813000+00:00,4,0,No
525224009172910080,2018-12-20 08:12:41.977000+00:00,4,0,No
525223484239118358,2018-12-20 08:10:36.823000+00:00,17,0,No
525222747337654272,2018-12-20 08:07:41.132000+00:00,21,0,No
525196134684295169,2018-12-20 06:21:56.181000+00:00,5,0,No
525195429214683136,2018-12-20 06:19:07.984000+00:00,14,0,No
525195397073862678,2018-12-20 06:19:00.321000+00:00,4,0,No
525195286834839552,2018-12-20 06:18:34.038000+00:00,5,0,No
525195252403798026,2018-12-20 06:18:25.829000+00:00,4,0,No
525195157612789790,2018-12-20 06:18:03.229000+00:00,20,0,No
525195074095677440,2018-12-20 06:17:43.317000+00:00,22,0,No
525195027752943636,2018-12-20 06:17:32.268000+00:00,4,0,No
525176742743244811,2018-12-20 05:04:52.782000+00:00,35,1,No
525174520017977366,2018-12-20 04:56:02.843000+00:00,5,0,No
525173940960886805,2018-12-20 04:53:44.785000+00:00,5,0,No
525173923197747202,2018-12-20 04:53:40.550000+00:00,23,0,No
525173845728952340,2018-12-20 04:53:22.080000+00:00,10,0,No
525173828037509120,2018-12-20 04:53:17.862000+00:00,5,0,No
525172218976534529,2018-12-20 04:46:54.232000+00:00,3,0,Yes
525171990332702720,2018-12-20 04:45:59.719000+00:00,15,1,No
525171884216549386,2018-12-20 04:45:34.419000+00:00,30,0,No
525169645750059028,2018-12-20 04:36:40.727000+00:00,11,0,No
525169151912837130,2018-12-20 04:34:42.987000+00:00,11,0,No
524823659186094081,2018-12-19 05:41:51.102000+00:00,9,0,No
524817909567062016,2018-12-19 05:19:00.286000+00:00,19,0,No
524748043434852372,2018-12-19 00:41:22.902000+00:00,24,0,No
524747125460959252,2018-12-19 00:37:44.040000+00:00,3,0,Yes
524097628682715136,2018-12-17 05:36:51.941000+00:00,14,0,No
524096864744636447,2018-12-17 05:33:49.804000+00:00,3,0,Yes
524071884355141633,2018-12-17 03:54:34.015000+00:00,25,0,No
524071831989256192,2018-12-17 03:54:21.530000+00:00,8,0,No
523791115598430208,2018-12-16 09:18:53.527000+00:00,4,0,Yes
523790749641211924,2018-12-16 09:17:26.276000+00:00,3,0,Yes
523066017404944387,2018-12-14 09:17:36.646000+00:00,21,0,No
523065990775308299,2018-12-14 09:17:30.297000+00:00,8,0,No
523065889281540096,2018-12-14 09:17:06.099000+00:00,7,0,No
523056080280879115,2018-12-14 08:38:07.451000+00:00,4,0,No
523056073943547904,2018-12-14 08:38:05.940000+00:00,10,0,No
523013616278962178,2018-12-14 05:49:23.244000+00:00,20,0,No
523013147594981390,2018-12-14 05:47:31.501000+00:00,7,0,No
522973243569733653,2018-12-14 03:08:57.640000+00:00,20,0,No
522973178000048128,2018-12-14 03:08:42.007000+00:00,15,1,No
522319423374360576,2018-12-12 07:50:54.758000+00:00,16,1,No
522319315144409112,2018-12-12 07:50:28.954000+00:00,15,1,No
522319196521103360,2018-12-12 07:50:00.672000+00:00,15,1,No
522319173452562432,2018-12-12 07:49:55.172000+00:00,16,1,No
522317121045135381,2018-12-12 07:41:45.840000+00:00,16,0,No
522277794705702913,2018-12-12 05:05:29.710000+00:00,12,0,No
522250907493072917,2018-12-12 03:18:39.299000+00:00,7,0,No
521937685338783757,2018-12-11 06:34:01.318000+00:00,25,0,No
521937627897790464,2018-12-11 06:33:47.623000+00:00,40,0,No
521937205825110018,2018-12-11 06:32:06.993000+00:00,27,0,No
521936419149709322,2018-12-11 06:28:59.435000+00:00,40,0,No
521936382180982784,2018-12-11 06:28:50.621000+00:00,6,0,No
521936253235757074,2018-12-11 06:28:19.878000+00:00,25,1,No
521935854260977664,2018-12-11 06:26:44.755000+00:00,8,0,No
521661626122764299,2018-12-10 12:17:03.672000+00:00,1,0,No
521642802405179393,2018-12-10 11:02:15.748000+00:00,19,0,No
521638306551955456,2018-12-10 10:44:23.853000+00:00,34,2,No
521630178317959188,2018-12-10 10:12:05.931000+00:00,43,3,No
520499223242735619,2018-12-07 07:18:05.229000+00:00,14,0,No
520447689297625091,2018-12-07 03:53:18.579000+00:00,3,0,Yes
519411142905561088,2018-12-04 07:14:26.661000+00:00,37,0,No
519401455732523009,2018-12-04 06:35:57.059000+00:00,3,0,Yes
519358069025669124,2018-12-04 03:43:32.862000+00:00,3,0,Yes
519354654983847937,2018-12-04 03:29:58.891000+00:00,5,0,No
519354646205169674,2018-12-04 03:29:56.798000+00:00,16,0,No
519349603447865344,2018-12-04 03:09:54.511000+00:00,27,0,No
519349563837120513,2018-12-04 03:09:45.067000+00:00,4,0,No
519069908655407114,2018-12-03 08:38:30.076000+00:00,2,0,No
519069901286146058,2018-12-03 08:38:28.319000+00:00,16,0,No
519069586021154816,2018-12-03 08:37:13.154000+00:00,7,0,No
519069304130633729,2018-12-03 08:36:05.946000+00:00,13,0,No
519069269980610571,2018-12-03 08:35:57.804000+00:00,19,0,No
519038568727838729,2018-12-03 06:33:58.055000+00:00,39,1,No
519009382454001674,2018-12-03 04:37:59.505000+00:00,28,0,No
519009357351092244,2018-12-03 04:37:53.520000+00:00,40,1,No
519008891724496898,2018-12-03 04:36:02.506000+00:00,4,0,No
518625128997715972,2018-12-02 03:11:06.342000+00:00,3,0,Yes
518348347036270593,2018-12-01 08:51:16.380000+00:00,3,0,No
518299976875638791,2018-12-01 05:39:04.035000+00:00,319,0,No
518281346741960726,2018-12-01 04:25:02.265000+00:00,11,0,No
517941353305341953,2018-11-30 05:54:01.513000+00:00,3,0,No
517941332896120842,2018-11-30 05:53:56.647000+00:00,4,0,No
517345882258276352,2018-11-28 14:27:50.152000+00:00,7,0,No
516854557372841984,2018-11-27 05:55:29.171000+00:00,13,0,No
516601404828155905,2018-11-26 13:09:32.901000+00:00,7,0,No
516574147317596161,2018-11-26 11:21:14.204000+00:00,10,0,No
516454268794961941,2018-11-26 03:24:52.937000+00:00,18,0,No
516454237493002240,2018-11-26 03:24:45.474000+00:00,54,1,No
516080906428088323,2018-11-25 02:41:16.412000+00:00,62,0,No
516080800161071104,2018-11-25 02:40:51.076000+00:00,30,0,No
516080764069085184,2018-11-25 02:40:42.471000+00:00,26,0,No
515990299462467584,2018-11-24 20:41:14.028000+00:00,35,1,No
515982875674279992,2018-11-24 20:11:44.059000+00:00,26,1,No
515982814454349834,2018-11-24 20:11:29.463000+00:00,26,1,No
515977638947454976,2018-11-24 19:50:55.526000+00:00,49,4,No
515460067148169216,2018-11-23 09:34:16.793000+00:00,3,0,No
515459993299058688,2018-11-23 09:33:59.186000+00:00,29,0,No
515387280576217109,2018-11-23 04:45:03.122000+00:00,6,0,No
515387268987617315,2018-11-23 04:45:00.359000+00:00,4,0,No
515377778279841802,2018-11-23 04:07:17.598000+00:00,18,1,No
514735436971900929,2018-11-21 09:34:51.496000+00:00,52,0,No
514735337285615616,2018-11-21 09:34:27.729000+00:00,11,0,No
514735297028685824,2018-11-21 09:34:18.131000+00:00,11,0,No
514735276279463940,2018-11-21 09:34:13.184000+00:00,5,0,No
514735220411465740,2018-11-21 09:33:59.864000+00:00,29,0,No
514735187242778635,2018-11-21 09:33:51.956000+00:00,32,0,No
514734998256091148,2018-11-21 09:33:06.898000+00:00,9,0,No
514734961211867157,2018-11-21 09:32:58.066000+00:00,11,0,No
514613746526715904,2018-11-21 01:31:18.233000+00:00,21,0,No
514613730294890516,2018-11-21 01:31:14.363000+00:00,22,1,No
514613715279020043,2018-11-21 01:31:10.783000+00:00,24,0,No
514409269152579604,2018-11-20 11:58:47.028000+00:00,5,1,No
514408818466226186,2018-11-20 11:56:59.576000+00:00,18,1,No
514391740254257152,2018-11-20 10:49:07.813000+00:00,15,1,No
514391602832080928,2018-11-20 10:48:35.049000+00:00,49,4,No
514389858559721472,2018-11-20 10:41:39.182000+00:00,49,4,No
514389322787717142,2018-11-20 10:39:31.444000+00:00,5,1,No
514389066255433741,2018-11-20 10:38:30.282000+00:00,44,1,No
514388923019952131,2018-11-20 10:37:56.132000+00:00,5,1,No
514388899833970699,2018-11-20 10:37:50.604000+00:00,37,1,No
514371070804099103,2018-11-20 09:26:59.832000+00:00,3,0,Yes
514349169599709184,2018-11-20 07:59:58.178000+00:00,3,0,Yes
513982360799412235,2018-11-19 07:42:24.145000+00:00,25,1,No
513950272079527937,2018-11-19 05:34:53.598000+00:00,25,1,No
513949456840916992,2018-11-19 05:31:39.230000+00:00,50,4,No
513949281170751498,2018-11-19 05:30:57.347000+00:00,5,1,No
513949195187650571,2018-11-19 05:30:36.847000+00:00,11,2,No
513670885303910420,2018-11-18 11:04:42.600000+00:00,12,0,No
513670866870075392,2018-11-18 11:04:38.205000+00:00,2,0,No
513670771131023370,2018-11-18 11:04:15.379000+00:00,7,0,No
513670758350716928,2018-11-18 11:04:12.332000+00:00,22,1,No
513670744631279630,2018-11-18 11:04:09.061000+00:00,15,9,No
513670721587773450,2018-11-18 11:04:03.567000+00:00,16,0,No
513665992593899541,2018-11-18 10:45:16.087000+00:00,14,1,No
513665965075070976,2018-11-18 10:45:09.526000+00:00,22,1,No
513590729906454538,2018-11-18 05:46:12.064000+00:00,5,0,No
513590715624849420,2018-11-18 05:46:08.659000+00:00,10,0,No
513581501246341130,2018-11-18 05:09:31.780000+00:00,17,1,No
513581009263132672,2018-11-18 05:07:34.482000+00:00,50,3,No
513580278154002434,2018-11-18 05:04:40.172000+00:00,50,3,No
513574706981371906,2018-11-18 04:42:31.901000+00:00,50,3,No
513572292429873182,2018-11-18 04:32:56.227000+00:00,3,0,Yes
513572258300690453,2018-11-18 04:32:48.090000+00:00,12,0,No
513572002985148417,2018-11-18 04:31:47.218000+00:00,18,0,No
513571981149339648,2018-11-18 04:31:42.012000+00:00,17,0,No
513571733777678336,2018-11-18 04:30:43.034000+00:00,50,3,No
513503464131788811,2018-11-17 23:59:26.282000+00:00,6,0,No
513435948894257163,2018-11-17 19:31:09.395000+00:00,7,0,No
513435902073241615,2018-11-17 19:30:58.232000+00:00,6,0,No
513434738220859405,2018-11-17 19:26:20.748000+00:00,13,0,No
513434710563749888,2018-11-17 19:26:14.154000+00:00,7,0,No
513434705220337664,2018-11-17 19:26:12.880000+00:00,5,0,No
513269993119678476,2018-11-17 08:31:42.455000+00:00,5,1,No
513268038431277058,2018-11-17 08:23:56.421000+00:00,49,4,No
513263389028646932,2018-11-17 08:05:27.917000+00:00,49,4,No
513254474505256970,2018-11-17 07:30:02.529000+00:00,49,4,No
513253816423022593,2018-11-17 07:27:25.630000+00:00,49,4,No
513253723934556179,2018-11-17 07:27:03.579000+00:00,5,1,No
513253562789265429,2018-11-17 07:26:25.159000+00:00,49,4,No
513251833477595138,2018-11-17 07:19:32.859000+00:00,8,0,No
513156189555654682,2018-11-17 00:59:29.571000+00:00,16,0,No
512873962896883712,2018-11-16 06:18:01.492000+00:00,32,1,No
512512912288382996,2018-11-15 06:23:20.319000+00:00,29,0,No
512512876825542658,2018-11-15 06:23:11.864000+00:00,18,0,No
512484116525088771,2018-11-15 04:28:54.874000+00:00,2,0,No
512484086799925260,2018-11-15 04:28:47.787000+00:00,2,0,No
512484079351103488,2018-11-15 04:28:46.011000+00:00,6,0,No
511755817242984452,2018-11-13 04:14:54.794000+00:00,2,0,No
511711416005165092,2018-11-13 01:18:28.714000+00:00,30,0,No
511457274405847060,2018-11-12 08:28:36.635000+00:00,43,0,No
511371479380787200,2018-11-12 02:47:41.507000+00:00,3,0,No
511371464499265537,2018-11-12 02:47:37.959000+00:00,15,1,No
511371419926659102,2018-11-12 02:47:27.332000+00:00,17,1,No
511258607623471112,2018-11-11 19:19:10.783000+00:00,8,0,No
511105957921685504,2018-11-11 09:12:36.258000+00:00,18,0,No
511105934387445760,2018-11-11 09:12:30.647000+00:00,35,0,No
511105825566097411,2018-11-11 09:12:04.702000+00:00,3,0,Yes
511026489588711444,2018-11-11 03:56:49.531000+00:00,10,0,No
510913409420886037,2018-11-10 20:27:29.118000+00:00,21,0,No
510774170297040899,2018-11-10 11:14:11.924000+00:00,9,0,No
510667948239749120,2018-11-10 04:12:06.612000+00:00,3,0,Yes
510667830925066252,2018-11-10 04:11:38.642000+00:00,3,0,Yes
510658360123588609,2018-11-10 03:34:00.627000+00:00,26,1,No
510658269292003329,2018-11-10 03:33:38.971000+00:00,22,1,No
510658234403782676,2018-11-10 03:33:30.653000+00:00,21,0,No
510658168926240779,2018-11-10 03:33:15.042000+00:00,22,1,No
510658158973157387,2018-11-10 03:33:12.669000+00:00,22,1,No
510657436722397186,2018-11-10 03:30:20.471000+00:00,22,1,No
510657257252454416,2018-11-10 03:29:37.682000+00:00,21,0,No
510358153767157761,2018-11-09 07:41:05.854000+00:00,3,0,Yes
510356716957728770,2018-11-09 07:35:23.292000+00:00,4,0,No
510355401531850752,2018-11-09 07:30:09.670000+00:00,2,0,No
510352870542016532,2018-11-09 07:20:06.235000+00:00,3,0,No
510272098065711105,2018-11-09 01:59:08.576000+00:00,4,0,No
509976348362670080,2018-11-08 06:23:56.352000+00:00,27,0,No
509975809235091477,2018-11-08 06:21:47.814000+00:00,6,0,No
509972165190221826,2018-11-08 06:07:19.006000+00:00,10,0,No
509972156260679680,2018-11-08 06:07:16.877000+00:00,9,0,No
509965314067267586,2018-11-08 05:40:05.571000+00:00,10,0,No
509965303673782303,2018-11-08 05:40:03.093000+00:00,9,5,No
509955943161790477,2018-11-08 05:02:51.373000+00:00,8,0,No
509610401948762114,2018-11-07 06:09:47.928000+00:00,2,0,No
509603620816420864,2018-11-07 05:42:51.180000+00:00,13,0,No
509603602851954689,2018-11-07 05:42:46.897000+00:00,3,0,No
509603521474199562,2018-11-07 05:42:27.495000+00:00,5,0,No
509603503526903819,2018-11-07 05:42:23.216000+00:00,4,0,No
508536684837863425,2018-11-04 07:03:13.820000+00:00,5,1,No
508536524984418305,2018-11-04 07:02:35.708000+00:00,49,4,No
508483532230885387,2018-11-04 03:32:01.251000+00:00,3,0,Yes
508461619815383043,2018-11-04 02:04:56.924000+00:00,15,1,No
508451766778462229,2018-11-04 01:25:47.777000+00:00,9,0,No
508451754904649738,2018-11-04 01:25:44.946000+00:00,10,0,No
508446293425913856,2018-11-04 01:04:02.828000+00:00,75,2,No
508445936758816768,2018-11-04 01:02:37.792000+00:00,57,3,No
508435660173082647,2018-11-04 00:21:47.663000+00:00,18,1,No
508435610998931459,2018-11-04 00:21:35.939000+00:00,18,1,No
508435530971611137,2018-11-04 00:21:16.859000+00:00,18,1,No
508435406862286876,2018-11-04 00:20:47.269000+00:00,7,0,No
508435398062505995,2018-11-04 00:20:45.171000+00:00,18,1,No
508228228616421386,2018-11-03 10:37:32.126000+00:00,10,0,No
508223803839741954,2018-11-03 10:19:57.177000+00:00,15,0,No
508202355943014415,2018-11-03 08:54:43.600000+00:00,8,0,No
508201873329881098,2018-11-03 08:52:48.536000+00:00,2,0,No
508168129319403520,2018-11-03 06:38:43.337000+00:00,13,0,No
508168073149284353,2018-11-03 06:38:29.945000+00:00,10,0,No
508168060008661002,2018-11-03 06:38:26.812000+00:00,2,0,No
507430231540367360,2018-11-01 05:46:34.797000+00:00,3,0,Yes
507387384703352832,2018-11-01 02:56:19.315000+00:00,30,0,No
507372704169590796,2018-11-01 01:57:59.203000+00:00,7,0,No
507371398344474624,2018-11-01 01:52:47.870000+00:00,4,0,No
507056871849328661,2018-10-31 05:02:58.910000+00:00,3,0,Yes
506732261387796480,2018-10-30 07:33:05.745000+00:00,6,0,No
506381985711915008,2018-10-29 08:21:13.516000+00:00,2,0,No
506068286514135063,2018-10-28 11:34:41.799000+00:00,3,0,Yes
506023518450876426,2018-10-28 08:36:48.261000+00:00,3,0,Yes
505968512469041153,2018-10-28 04:58:13.813000+00:00,3,0,Yes
505941609624502293,2018-10-28 03:11:19.675000+00:00,9,0,No
505941598262132736,2018-10-28 03:11:16.966000+00:00,5,0,No
505856768316801024,2018-10-27 21:34:11.931000+00:00,6,0,No
505620522885971968,2018-10-27 05:55:26.631000+00:00,15,0,No
505620499452133397,2018-10-27 05:55:21.044000+00:00,4,0,No
505619064022892547,2018-10-27 05:49:38.811000+00:00,17,0,No
505618989242646531,2018-10-27 05:49:20.982000+00:00,4,0,No
505618984100560916,2018-10-27 05:49:19.756000+00:00,10,0,No
505618945357905940,2018-10-27 05:49:10.519000+00:00,4,0,No
504142210875392011,2018-10-23 04:01:09.582000+00:00,15,0,No
504133820455452694,2018-10-23 03:27:49.150000+00:00,4,0,No
503801674846961664,2018-10-22 05:27:59.466000+00:00,5,0,No
503801668203184148,2018-10-22 05:27:57.882000+00:00,14,0,No
503752540957966367,2018-10-22 02:12:45.034000+00:00,3,0,Yes
503751033772572682,2018-10-22 02:06:45.693000+00:00,24,0,No
503751012205723648,2018-10-22 02:06:40.551000+00:00,4,0,No
503639501370032128,2018-10-21 18:43:34.296000+00:00,3,0,No
503629251283517450,2018-10-21 18:02:50.485000+00:00,16,0,No
503080393122250763,2018-10-20 05:41:52.502000+00:00,3,0,No
503079883946197003,2018-10-20 05:39:51.105000+00:00,3,0,Yes
503079538541068328,2018-10-20 05:38:28.754000+00:00,17,1,No
503076306695749643,2018-10-20 05:25:38.222000+00:00,22,1,No
503071953196810241,2018-10-20 05:08:20.267000+00:00,3,0,Yes
503071623998603282,2018-10-20 05:07:01.780000+00:00,3,0,Yes
503071525843238923,2018-10-20 05:06:38.378000+00:00,3,0,Yes
503071356187967508,2018-10-20 05:05:57.929000+00:00,3,0,Yes
503071255625334825,2018-10-20 05:05:33.953000+00:00,3,0,Yes
503070454555082763,2018-10-20 05:02:22.963000+00:00,7,0,No
503070232563417100,2018-10-20 05:01:30.036000+00:00,3,0,No
503070187805736960,2018-10-20 05:01:19.365000+00:00,3,0,Yes
